,created_at,content,media,source_link,high_resolution_thumbnail_url,comments,likes,shares
388,1621613089,"🤩 You work hard - and it’s time for a BIG payoff 🤩
Win $10,000+ worth of prizes and a social makeover led by biz experts.
Enter now ➡️  http://ow.ly/pf1Y50ESjXD

Here's everything you need to know about this amazing content! #MakeoverMySocial",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6801538268170211328,,1,36,1
389,1621924504,"Ready to set yourself apart from other retailers? Learn how to leverage your social listening to inform your paid and organic social strategy. Join our industry experts from Talkwalker, Inside Retail Australia, and of course Hootsuite for a live panel on June 3rd. ",,https://www.linkedin.com/feed/update/urn:li:activity:6802844436209528832,,0,16,3
390,1621606210,"Creating a successful social strategy doesn't need to be complicated. Here's how to get there from planning to reporting. 

🥅  Set realistic goals
🙋‍♀️ Learn about your audience
🧐 Know your competition
👍 Audit your channels
💡 Get inspired
📈 Evaluate your performance","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/05/how-to-create-a-social-media-strategy.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6801509415645257728,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/05/how-to-create-a-social-media-strategy.jpg
",3,111,15
391,1621966206,"Mornings, lunch or evenings? When is the best time to post to Insta? ","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/04/best-time-to-post-on-instagram.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6803019346357710848,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/04/best-time-to-post-on-instagram.jpg
",1,66,11
392,1621870507,"Tune in for a #LinkedInLive with Hootsuite’s Recruiter, Enterprise Account Executives and Leaders as they discuss: 

🗣 Opportunities and challenges of selling social to enterprise businesses 
🌎 Working globally
💻 Joining our Enterprise Sales Team

Save the date!","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKBPs.png
",https://www.linkedin.com/feed/update/urn:li:activity:6802617958117076992,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKBPs.png
",1,14,0
393,1621001115,"After years of business as usual, Hydro-Québec decided to shake things up and inject more humour and personality into their social voice. 

The cheeky tone struck a chord and grew their following to over 400k as well as proving that love will always win 😍  ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NK3HP.png
",https://www.linkedin.com/feed/update/urn:li:activity:6798971463002136576,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NK3HP.png
",0,6,0
394,1621623910,Join us and our partners at TINT (tintup.com) on May 25th where our panel of experts will discuss why brands should invest in social customer care and social commerce as social is increasingly becoming an important part of the customer experience journey. ,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKu1B.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6801583654326927360,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKu1B.jpeg
",0,8,0
395,1621498206,"In den sozialen Medien haben Menschen, die sich für Ihre Marke einsetzen, großen Einfluss. Dies können auch Ihre Mitarbeiter sein! 👥

Finden Sie mit unserem Employee-Advocacy-Leitfaden heraus, wie Sie mit Hilfe der sozialen Netzwerke Ihrer Mitarbeiter Ihre Reichweite erhöhen und Geschäftserfolge vorantreiben können. http://ow.ly/HET950EQ9JH","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKnwP.png
",https://www.linkedin.com/feed/update/urn:li:activity:6801056412240883712,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKnwP.png
",0,0,0
396,1621451408,The ultimate list of social apps you need to know about in 2021 👍 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/02/best-social-media-apps.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6800860129853095936,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/02/best-social-media-apps.jpg
",2,154,21
397,1621441327,You know Hootsuite's Very Big Social Makeover for Small Business contest is on FIRE when a Dragon's Den dragon says so. #MakeoverMySocial,,https://www.linkedin.com/feed/update/urn:li:activity:6800817846726332418,,1,33,0
398,1621614905,Reminder to our social media managers out there. It's ok to be a little weird on the brand account 🙌,,https://www.linkedin.com/feed/update/urn:li:activity:6801545886334889984,,53,1000,30
399,1621266194,"🎉 CONTEST ALERT 🎉

The Very Big Social Makeover for Small Business is NOW OPEN! 

💰 Enter now to win $10,000+ worth of prizes to transform your business: http://ow.ly/vG3e50EOg3t 

Meet the amazing celebrity judges! Drumroll, please 🥁...

Arlene Dickinson 
Maneet Ahuja
Steve Strauss
Gabrielle Bienasz
 
#MakeoverMySocial #smallbusiness #smallbiz ","MEDIA_VIDEO - https://dms.licdn.com/playlist/C5605AQG6u2oKWg8Ttg/mp4-720p-30fp-crf28/0/1621266556473?e=1621422000&v=beta&t=h3oBHA8kHRgpX91mAxculZ-SJCocuGStw3NH4TsbqIQ
",https://www.linkedin.com/feed/update/urn:li:ugcPost:6800083284253642752,"MEDIA_VIDEO - 
",6,49,7
400,1621785675,Inclusive design may seem like the domain of UX designers and web developers. But social media marketers can practice it too ✌️ ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/01/inclusive-design-social-media.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6802262144076382208,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/01/inclusive-design-social-media.jpg
",0,36,1
401,1621876208,"More than a third of government agencies lack the resources to run social media programs effectively. Is yours one of them? 

Download our new report for insight on how your peers are performing and best practices to help you succeed on social.  ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKCbh.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6802641870943076352,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKCbh.jpeg
",0,32,5
402,1622057212,"⚡️ Small businesses: This is a FINAL CALL for all applications to our social makeover contest ⚡️

🚨 Enter by May 30 to win prizes and expert advice to grow your business: http://ow.ly/xFo250EW7xQ #MakeoverMySocial","MEDIA_VIDEO - https://dms.licdn.com/playlist/C5605AQEA8GbJb0X3lg/mp4-720p-30fp-crf28/0/1622057717382?e=1622214000&v=beta&t=7WED1Jhx1aNbdvx0pwuBfIxTfGVexI75QVWRgX4RaTU
",https://www.linkedin.com/feed/update/urn:li:ugcPost:6803401055968350208,"MEDIA_VIDEO - 
",0,11,1
403,1622048714,"Discover a framework for running more impactful, measurable campaigns with insights from HubSpot, Hootsuite, Litmus, monday.com, Hopin, Canva and Google","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKKpf.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6803365413435658240,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKKpf.jpeg
",0,14,0
404,1622012456,"In einer Stunde ist es so weit! ⏰

Unsere Experten geben Ihnen in unserem Webinar exklusive Tipps darüber, wie Sie mit Social Media Neukunden gewinnen und Ihren ROI steigern können.

Jetzt noch schnell anmelden: http://ow.ly/etAK50EUNpo","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQG-arlnjp0kCQ/feedshare-shrink_1280/0/1622012456765?e=1625097600&v=beta&t=HZi1QIy3XPfR1p1Vr8WVxIAi0ls-irwALhnUlI2YGgg
",https://www.linkedin.com/feed/update/urn:li:activity:6803213335753043968,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQG-arlnjp0kCQ/feedshare-shrink_1280/0/1622012456765?e=1639008000&v=beta&t=zk0ufDDsgYA0foHVWJTEdGLUDmhXdXNE9OH3MJJJ5B4
",0,1,0
405,1621087807,"Here's to the crazy ones. 
It often takes something special to stand out on social so here's why you should let your social media managers get a bit weird 🤪  http://ow.ly/VfQJ50EMB82","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEwNJcN7Nq8pg/feedshare-shrink_800/0/1621087806979?e=1623888000&v=beta&t=-6Z1sSB5YL3lbLkiRjMkiFsoqu5LkBtjyQpfVR73kUU
",https://www.linkedin.com/feed/update/urn:li:activity:6799335073519955968,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEwNJcN7Nq8pg/feedshare-shrink_800/0/1621087806979?e=1639008000&v=beta&t=pmR8TUpMXhHZYq_aiZ4wayzFGHbynKxEZuxvYl1JqFs
",1,75,5
406,1622038212,"🌟 NEW LAUNCH🌟

The Q2 update of our #Digital2021 Report is here! But, what does all that data actually mean...? 🤔 

Certified data genius (and report author) Simon Kemp breaks down the insights you need to know on the Hootsuite Blog. http://ow.ly/X51n50EVvfp","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEyHFOea_6QMw/feedshare-shrink_800/0/1622038212244?e=1625097600&v=beta&t=wf14qCCV_J1Fp_goBmvXEuYBrW5Rqak9R-t7s3uFQlA
",https://www.linkedin.com/feed/update/urn:li:activity:6803321362061627393,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEyHFOea_6QMw/feedshare-shrink_800/0/1622038212244?e=1639008000&v=beta&t=pfOWkWN0J_UdjMJBIuLe2eelpAKdmc2zNWV3bQj7HTI
",1,84,12
407,1621003514,"73 % der Marketer haben als oberstes Ziel in diesem Jahr Leads zu steigern, Conversions zu erhöhen und mehr Verkäufe abzuschließen. Gehören Sie dazu? 🤔

Dan können wir Ihnen bei unserem Webinar am 26. Mai weiterhelfen! Unsere Experten nehmen diese häufige Herausforderung unter die Lupe und zeigen Ihnen drei Strategie-Ansätze, um Ihnen zu helfen, im Jahr 2021 mit Social Media neue Kunden zu gewinnen und Ihren ROI zu verbessern.

Jetzt anmelden: http://ow.ly/QlSM50EICLD","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQG1N-imZ6Imdw/feedshare-shrink_1280/0/1621003510770?e=1623888000&v=beta&t=QHQk3_BhMhhvh-eNHGY19YTXonYirIsrMb732bOyM48
",https://www.linkedin.com/feed/update/urn:li:activity:6798981526072770560,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQG1N-imZ6Imdw/feedshare-shrink_1280/0/1621003510770?e=1639008000&v=beta&t=Xdo5DarHqlvFzvIpSsz066xB4LodpUMVk_tnxnAEMZA
",0,0,0
408,1622214915,"In the wake of the pandemic, social can be the link to helping businesses recover by creating a better user experience.  

Discover the latest insights in our latest #SocialTrends2021 report.  ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKS4a.png
",https://www.linkedin.com/feed/update/urn:li:activity:6804062508865871872,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKS4a.png
",0,7,1
409,1622131370,"Hands up if you have been waiting for this 🙋‍♀️
Instagram just dropped its new Reels Insights feature. Here's how to make the most of it. ","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/instagram-reel-insights.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6803712095444701185,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/instagram-reel-insights.jpg
",1,25,2
410,1622561107,"More than a fifth of agencies find increased citizen expectations on social media a real challenge—and that figure has doubled in two years. 

Discover how to run your social media channels more effectively in our new benchmark report. ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NL3V3.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6805514542236491776,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NL3V3.jpeg
",0,2,0
411,1622554804,Insights for Instagram Reels is finally here! ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/instagram-reel-insights.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6805488108377899008,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/instagram-reel-insights.jpg
",1,49,7
412,1622727304,Wondering what kind of promoted Tweet gets a higher CTR? We hit the HootLab to find out 👨‍🔬 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/twitter-experiment.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6806211623045468160,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/twitter-experiment.jpg
",1,24,3
413,1622657109,Twitter have reopened their verification process. Here's how to get the famous blue tick on your account 😎  ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/08/get-verified-on-twitter.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6805917203171418112,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/08/get-verified-on-twitter.jpg
",1,26,2
414,1623082514,"Inspiration Monday ⭐ 
Check out 5 brands leading the way in delivering exceptional customer experiences with social messaging 💬  ",,https://www.linkedin.com/feed/update/urn:li:activity:6807701480976584704,,0,15,1
415,1622821455,"So you've got the data from our latest #Digital2021 report. Now how can you put it to use? http://ow.ly/NCVR50F1USz

🛍️  Make social your storefront
🤣  Entertain on the right channels
🎯  Focus your efforts
💬  Create a messaging strategy
",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6806606522416816128,,2,87,12
416,1622738105,"We want to see something. 

Hands up if you went to school for something other than marketing but you ended up working in social media marketing 🙋‍♀️ 🙋‍♂️",,https://www.linkedin.com/feed/update/urn:li:activity:6806256927568474112,,119,565,8
417,1622129411,We're live! Tune in👉 https://lnkd.in/ehQ4qwM,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6803703878362701824,,0,1,0
418,1622591458,"Hootsuite’s Vancouver office, where our company was founded, sits on the unceded territories of the xʷməθkʷəy̓əm (Musqueam), Sḵwx̱wú7mesh (Squamish), and Sel̓íl̓witulh (Tsleil-Waututh) Nations. Just 12 kilometres from our front door, one of the largest residential schools in BC stood until 1959.  

We aren’t interested in adding noise. Instead, we’re holding the space for Indigenous people to share their experiences and amplifying what they have to say.",,https://www.linkedin.com/feed/update/urn:li:activity:6805641845234774016,,3,89,2
419,1622902804,"It's time to bring out that inner detective 🕵️ 
Discover 4 steps to learning more from your competitors.  ","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/02/competitive-analysis.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6806947723061923840,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/02/competitive-analysis.jpg
",0,66,11
420,1622829909,"Wanna know how to take a campaign from ideation to launch? Industry experts from HubSpot, Hootsuite, Litmus, monday.com, Hopin, Canva, and Google show you how in this guide! ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLgN8.png
",https://www.linkedin.com/feed/update/urn:li:activity:6806641982270787585,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLgN8.png
",0,14,1
421,1622734505,Here's how to become the data-led genius you've always wanted to be. ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/05/instagram-analytics.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6806241828384440320,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/05/instagram-analytics.jpg
",1,69,2
422,1623172512,"If a YouTube user makes the effort to connect with your brand, don’t leave them hanging!","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/08/youtube-comments.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6808078963185995776,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/08/youtube-comments.jpg
",0,22,4
423,1622986503,You are essentially going viral 💥 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/01/instagram-explore-page.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6807298783551086592,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/01/instagram-explore-page.jpg
",0,77,11
424,1622822581,"Actions speak louder than words. 

ICYMI, here's why we're shutting down for a week in July 🤗 #HootsuiteLife","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/mental-health-initiatives-wellness-week-beach-1080x1080-1.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6806611246088105984,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/mental-health-initiatives-wellness-week-beach-1080x1080-1.jpg
",2,45,4
425,1622812514,"Social can play a much more significant role than just marketing. 

Join us for a LinkedIn Live as we discuss how social customer care can drive faster growth and build advocacy. ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLfwi.png
",https://www.linkedin.com/feed/update/urn:li:activity:6806569021404790784,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLfwi.png
",4,38,4
426,1622743507,"So you want to get more followers on Instagram?  
Check out our latest video to discover how we grew our Hootsuite channel to over 100k organically 📸  ","MEDIA_PHOTO - https://i.ytimg.com/vi/fuRIJtFUl_o/maxresdefault.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6806279585706201088,"MEDIA_PHOTO - https://i.ytimg.com/vi/fuRIJtFUl_o/maxresdefault.jpg
",0,19,1
427,1622139008,"Insights should be at the heart of every strategy. 
Get the data you need to stay ahead of your competition 👍 ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKOLA.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6803744133249925120,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NKOLA.jpeg
",0,5,0
428,1622121315,You're not going to want to miss some of these 📅 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/03/social-media-holidays.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6803669920417759232,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/03/social-media-holidays.jpg
",3,144,21
429,1622127909,"Driving💰 leads💰 on social shouldn't be hard.

Hootsuite's Social Media Expert and Strategist, Iain Beable is sharing his secrets of how he helped turn our social channels into a lead driving machine 🤖📈

Watch now to get tips on🗣👇

🚘  3 things marketers need to do to drive leads
🏆  Best social media channels to drive leads 
🎨  Creative strategies for brands to drive leads
🔀  Integrating organic and paid social strategies?","MEDIA_VIDEO - https://dms.licdn.com/playlist/C5605AQFurvzgpj8G4w/mp4-720p-30fp-crf28/0/1622127884098?e=1622304000&v=beta&t=1Lf-MGSY_xsivZO0Dp-tBQ6OFoa-l0Qf67hf2QhW3Os
",https://www.linkedin.com/feed/update/urn:li:ugcPost:6803697580145557506,"MEDIA_VIDEO - 
",6,57,5
430,1622567111,There's a good chance your Dad is beating you at Instagram 😎 ,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NL4pe.png
",https://www.linkedin.com/feed/update/urn:li:activity:6805539727886946304,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NL4pe.png
",2,53,0
431,1622518504,"Ready to set yourself apart from other retailers? Learn how to leverage your social listening to inform your paid and organic social strategy. Join our industry experts from Talkwalker, Inside Retail Australia, and of course Hootsuite for a live panel on June 3rd. ",,https://www.linkedin.com/feed/update/urn:li:activity:6805335852231860224,,0,7,0
432,1623244509,"Not all heroes wear capes ❤️🧡💛💚💙💜🖤

Get to know 5 changemakers that have helped pave the way for progress in the LGBTQ2+ community 👊

1️⃣ Del and Phyllis Lyon
2️⃣ Marsha P. Johnson
3️⃣ Harvey Milk
4️⃣ Ru Paul
5️⃣ Laverne Cox

Who else would you add to the list?","MEDIA_VIDEO - https://dms.licdn.com/playlist/C5605AQE5EGYUItoC0A/mp4-720p-30fp-crf28/0/1623244225230?e=1623355200&v=beta&t=MCcCZlUT_HxKxUMTbtkkU7mQU3Xy1t916jgTzDq1viM
",https://www.linkedin.com/feed/update/urn:li:ugcPost:6808380939513798656,"MEDIA_VIDEO - 
",3,66,1
433,1622304909,Back by popular demand. http://ow.ly/Me0Q50EWDtR,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/05/how-to-create-a-social-media-strategy.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6804439971609616384,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/05/how-to-create-a-social-media-strategy.jpg
",1,31,4
434,1622293807,Bet you didn't know a few of these 😉 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/10/Instagram-Story-Hacks_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6804393407373553664,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/10/Instagram-Story-Hacks_1080x1080.jpg
",1,20,3
435,1622212808,Start building stronger relationships with the right people to drive better quality leads through social 🚀 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/04/social-selling-1.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6804053669739409408,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/04/social-selling-1.jpg
",0,47,3
436,1622714709,"Wir werden oft gefragt: Auf welcher Plattform sollte ich Paid Ads veröffentlichen? Wo lohnt es sich am meisten? 🤔

Die simple Antwort: Es hängt alles von Geschäftszielen und der Zielgruppe ab, die Sie erreichen möchten. 

Wenn Sie zum Beispiel eine B2B-Marke sind, ist LinkedIn mit einem Publikum von 745 Millionen Menschen die beste Wahl für den Einsatz von Social-Media-Ads!

Finden Sie mehr Infos in unserem Digital 2021 Report:","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLaQz.png
",https://www.linkedin.com/feed/update/urn:li:activity:6806158795740475392,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLaQz.png
",0,8,2
437,1622646311,Here's all you need to know about Facebook's creator studio 👇,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/04/Creator-Studio.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6805871915182493696,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/04/Creator-Studio.jpg
",2,68,10
438,1623085315,The global pandemic encouraged many brands to shift their real world events online. Here's how to host your own virtual event and keep your audience coming back for more. ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/03/how-to-host-successfull-virtual-event.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6807713230098575361,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/03/how-to-host-successfull-virtual-event.jpg
",0,29,2
439,1623256240,Here's how to up your YouTube subs and make them stick around 🎬 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/12/free-youtube-subscribers.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6808430141170171904,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/12/free-youtube-subscribers.jpg
",0,6,1
440,1623247608,"Social and messaging platforms have increasingly become where people look to engage with brands and organizations. And while many businesses moved online in 2020, lots of them are still struggling to provide quality social media customer care. 

That’s why we started the year by investing heavily in customer care by acquiring Sparkcentral - bringing the most advanced customer care inbox to the Hootsuite platform. 

Time to get you up to speed about our latest addition and what Customer Care can do for your brand. Join us for an insightful session about Social Customer Care.

Here are some key takeaways: 
- Communicate with customers on a personal level and at scale 
- Engage with your customers on the most popular platforms: WhatsApp, Twitter, Instagram, Facebook, SMS, and In-web/In-app chat
- Integrate with CRM platforms and other software tools 
- Discover Automated Message Routing 
- Possibility to add Virtual Agents and Chatbots 
And many many more …
",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6808393935724023808,,81,209,25
441,1623249602,"The changing digital landscape means customers want better customer care.

Ahead of our #LinkedInLive next week, we want to know how you prefer to contact a brand. Join us next Tuesday as we discuss the results. http://ow.ly/SyWJ50F2UDU",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6808402302647566337,,7,48,11
442,1622793303,"Verpassen Sie nicht die Einblicke und Tipps unserer Experten zum Thema Workforce Aktivierung. 💡

Finden Sie heraus, wie Sie die sozialen Netzwerke Ihrer Mitarbeiter und Kollegen nutzen können, um nicht nur die Reichweite Ihres Contents zu fördern, sondern auch die Geschäftsziele Ihres Unternehmens zu unterstützen.

Jetzt anmelden: http://ow.ly/K5MV50F0gFu","MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQGS_47NzAckRg/feedshare-shrink_1280/0/1622793303670?e=1625702400&v=beta&t=PBW6REjrGWI2kMyGu5772lrSPqwrcxbfaTqD-emJ-Ok
",https://www.linkedin.com/feed/update/urn:li:activity:6806488445209452544,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQGS_47NzAckRg/feedshare-shrink_1280/0/1622793303670?e=1639008000&v=beta&t=coUS0IZlNPWqkhUOcTe272ubPySQz5bTTOBYmH0VLbE
",0,0,0
443,1622480374,"The Very Big Social Makeover for Small Business is now CLOSED!

Shortlisted candidates will be invited to submit a short video—keep an eye on your inbox 📬 👀

Our celebrity judges have a hard decision to make!

Check back on June 17 as we announce the winner live on Instagram. 🎉 #MakeoverMySocial","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEFoK7lvLWFzA/feedshare-shrink_1280/0/1622480374556?e=1625702400&v=beta&t=vRQkItju3MXoQuFtahpOaaw8kUE5vpM0BwN4A0vXTrw
",https://www.linkedin.com/feed/update/urn:li:activity:6805175925601398784,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEFoK7lvLWFzA/feedshare-shrink_1280/0/1622480374556?e=1639008000&v=beta&t=hFvLkm7kERY2qD_c5hO_Ktup7eWOcUDx8Jbxc0mRuyk
",2,8,0
444,1623150065,"Morgen ist es soweit!

Verpassen Sie nicht die Tipps unserer Experten zum Thema ""Workforce Aktivierung – Mitarbeiter mobilisieren mit Social Media"". 🦉💡

Jetzt zum Webinar anmelden: http://ow.ly/HQoZ50F4ve9","MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQEc1R1gGvDp5Q/feedshare-shrink_1280/0/1623150065406?e=1626307200&v=beta&t=zxj933IN7DEnMHtu8-j36ZK4JoIBBlfINjsKUC35ILA
",https://www.linkedin.com/feed/update/urn:li:activity:6807984812075429889,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEc1R1gGvDp5Q/feedshare-shrink_1280/0/1623150065406?e=1639008000&v=beta&t=cdb8Kep-ny5Gg_OvaifG3j3DOHfFzxKQd8vNSHqwxK8
",0,1,0
