;created_at;content;media;source_link;comments;likes;shares
429;1622657109;Twitter have reopened their verification process. Here's how to get the famous blue tick on your account 😎  ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/08/get-verified-on-twitter.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6805917203171418112;1;26;2
430;1622822581;"Actions speak louder than words. 

ICYMI, here's why we're shutting down for a week in July 🤗 #HootsuiteLife";MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/05/mental-health-initiatives-wellness-week-beach-1080x1080-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6806611246088105984;2;45;4
431;1622812514;"Social can play a much more significant role than just marketing. 

Join us for a LinkedIn Live as we discuss how social customer care can drive faster growth and build advocacy. ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLfwi.png;https://www.linkedin.com/feed/update/urn:li:activity:6806569021404790784;4;38;4
432;1622743507;"So you want to get more followers on Instagram?  
Check out our latest video to discover how we grew our Hootsuite channel to over 100k organically 📸";"MEDIA_PHOTO - https://i.ytimg.com/vi/fuRIJtFUl_o/maxresdefault.jpg
";https://www.linkedin.com/feed/update/urn:li:activity:6806279585706201088;0;19;1
433;1622986503;You are essentially going viral 💥 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/01/instagram-explore-page.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6807298783551086592;0;77;11
434;1623082514;"Inspiration Monday ⭐ 
Check out 5 brands leading the way in delivering exceptional customer experiences with social messaging 💬";;https://www.linkedin.com/feed/update/urn:li:activity:6807701480976584704;0;15;1
435;1622821455;"So you've got the data from our latest #Digital2021 report. Now how can you put it to use? http://ow.ly/NCVR50F1USz

🛍️  Make social your storefront
🤣  Entertain on the right channels
🎯  Focus your efforts
💬  Create a messaging strategy";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6806606522416816128;2;87;12
436;1622738105;"We want to see something. 

Hands up if you went to school for something other than marketing but you ended up working in social media marketing 🙋‍♀️ 🙋‍♂️";;https://www.linkedin.com/feed/update/urn:li:activity:6806256927568474112;119;565;8
437;1622567111;There's a good chance your Dad is beating you at Instagram 😎 ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NL4pe.png;https://www.linkedin.com/feed/update/urn:li:activity:6805539727886946304;2;53;0
438;1623256240;Here's how to up your YouTube subs and make them stick around 🎬 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/12/free-youtube-subscribers.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6808430141170171904;0;6;1
439;1623244509;"Not all heroes wear capes ❤️🧡💛💚💙💜🖤

Get to know 5 changemakers that have helped pave the way for progress in the LGBTQ2+ community 👊

1️⃣ Del and Phyllis Lyon
2️⃣ Marsha P. Johnson
3️⃣ Harvey Milk
4️⃣ Ru Paul
5️⃣ Laverne Cox

Who else would you add to the list?";MEDIA_VIDEO - https://dms.licdn.com/playlist/C5605AQE5EGYUItoC0A/mp4-720p-30fp-crf28/0/1623244225230?e=1623355200&v=beta&t=MCcCZlUT_HxKxUMTbtkkU7mQU3Xy1t916jgTzDq1viM;https://www.linkedin.com/feed/update/urn:li:ugcPost:6808380939513798656;3;66;1
440;1623247608;"Social and messaging platforms have increasingly become where people look to engage with brands and organizations. And while many businesses moved online in 2020, lots of them are still struggling to provide quality social media customer care. 

That’s why we started the year by investing heavily in customer care by acquiring Sparkcentral - bringing the most advanced customer care inbox to the Hootsuite platform. 

Time to get you up to speed about our latest addition and what Customer Care can do for your brand. Join us for an insightful session about Social Customer Care.

Here are some key takeaways: 
- Communicate with customers on a personal level and at scale 
- Engage with your customers on the most popular platforms: WhatsApp, Twitter, Instagram, Facebook, SMS, and In-web/In-app chat
- Integrate with CRM platforms and other software tools 
- Discover Automated Message Routing 
- Possibility to add Virtual Agents and Chatbots 
And many many more …";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6808393935724023808;81;209;25
441;1623249602;"The changing digital landscape means customers want better customer care.

Ahead of our #LinkedInLive next week, we want to know how you prefer to contact a brand. Join us next Tuesday as we discuss the results. http://ow.ly/SyWJ50F2UDU";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6808402302647566337;7;48;11
442;1623150065;"Morgen ist es soweit!

Verpassen Sie nicht die Tipps unserer Experten zum Thema ""Workforce Aktivierung – Mitarbeiter mobilisieren mit Social Media"". 🦉💡

Jetzt zum Webinar anmelden: http://ow.ly/HQoZ50F4ve9";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQEc1R1gGvDp5Q/feedshare-shrink_1280/0/1623150065406?e=1626307200&v=beta&t=zxj933IN7DEnMHtu8-j36ZK4JoIBBlfINjsKUC35ILA;https://www.linkedin.com/feed/update/urn:li:activity:6807984812075429889;0;1;0
443;1622547908;"In den sozialen Medien ist jemand, der sich für Ihre Marke einsetzt, sehr wertvoll – vor allem für die Verfolgung Ihrer Geschäftsziele. Nun stellen Sie sich vor, es könnten Ihre eigenen Mitarbeiter sein. 👥

In unserem Webinar am 9. Juni präsentieren unsere Hootsuite-Experten, wie Sie Ihr Unternehmen mit Workforce Aktivierung zu einer echten Social-First-Marke transformieren können.

Melden Sie sich jetzt an: http://ow.ly/nyan50EZIfR";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQGfLFgAeIApgQ/feedshare-shrink_1280/0/1622547908027?e=1625702400&v=beta&t=981E_xS-VNJge5a0cV4c02qRjqBfVqrjqYRTezQmilg;https://www.linkedin.com/feed/update/urn:li:activity:6805459181190160384;0;0;0
444;1622226104;"📣 LAST CHANCE TO ENTER 📣 
This is the final call to all small businesses to enter to win a life-changing social makeover for your biz. 

💰 PRIZES
- $5k for social advertising
- $5k in agency spend
- Video creator kit
- Expert consulting
+more 🔥

Enter now: http://ow.ly/ogAq50EXYoe #MakeoverMySocial";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQHgpzgv09JxGg/feedshare-shrink_800/0/1622226104467?e=1625097600&v=beta&t=87mx6VgWniaV5qsdM8mstf43YIwpmGCRXafoTRmTJ1k;https://www.linkedin.com/feed/update/urn:li:activity:6804109439201890304;1;20;0
445;1622793303;"Verpassen Sie nicht die Einblicke und Tipps unserer Experten zum Thema Workforce Aktivierung. 💡

Finden Sie heraus, wie Sie die sozialen Netzwerke Ihrer Mitarbeiter und Kollegen nutzen können, um nicht nur die Reichweite Ihres Contents zu fördern, sondern auch die Geschäftsziele Ihres Unternehmens zu unterstützen.

Jetzt anmelden: http://ow.ly/K5MV50F0gFu";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQGS_47NzAckRg/feedshare-shrink_1280/0/1622793303670?e=1625702400&v=beta&t=PBW6REjrGWI2kMyGu5772lrSPqwrcxbfaTqD-emJ-Ok;https://www.linkedin.com/feed/update/urn:li:activity:6806488445209452544;0;0;0
446;1622480374;"The Very Big Social Makeover for Small Business is now CLOSED!

Shortlisted candidates will be invited to submit a short video—keep an eye on your inbox 📬 👀

Our celebrity judges have a hard decision to make!

Check back on June 17 as we announce the winner live on Instagram. 🎉 #MakeoverMySocial";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEFoK7lvLWFzA/feedshare-shrink_1280/0/1622480374556?e=1625702400&v=beta&t=vRQkItju3MXoQuFtahpOaaw8kUE5vpM0BwN4A0vXTrw;https://www.linkedin.com/feed/update/urn:li:activity:6805175925601398784;2;8;0
447;1623168611;"Le 15 juin prochain sortira notre 4ème édition du Baromètre Hootsuite sur l’usage des médias sociaux en entreprises en 2021, avec Visonary Marketing. 📱💻

Rejoignez-nous pour faire le plein d'insights lors d'un webinar présenté par Yann Gourvennec et Catherine Zamora Barbosa. 

➡️http://ow.ly/1yV950F4I9x";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQE0B6YLcSJvxg/feedshare-shrink_1280/0/1623168611758?e=1626307200&v=beta&t=luj6OW_LuCLmk0zFYvl7dKkBQ6UWRceqhEYLgPcyuxg;https://www.linkedin.com/feed/update/urn:li:activity:6808062600996380672;0;1;0
448;1623162008;"The changing digital landscape means customers want better social customer care. Are you living up to their expectations? 

Join us for a webinar as we dive into how social can be a key part of your customer care strategy and how it can lead to improved customer advocacy. http://ow.ly/vC5I50F2ZCq";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQGhAm6FUgz0pQ/feedshare-shrink_1280/0/1623162008744?e=1626307200&v=beta&t=M62V5O-1ix7llj34WeLx4F4rPBlsoK5NJUTL9SyxbkY;https://www.linkedin.com/feed/update/urn:li:activity:6808034906694918144;3;37;3
449;1622651440;"👀 BIG news coming out of Facebook F8 Refresh! 
TL;DR new Messenger API for Instagram allows brands to manage Instagram messages directly from within Hootsuite 👏";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGIqFiobOOMqQ/feedshare-shrink_800/0/1622651440444?e=1625702400&v=beta&t=rzzXHY8KhY2EfVsybCfz_uKbADBUZiC_fbQP6679f-c;https://www.linkedin.com/feed/update/urn:li:activity:6805893427230740481;11;178;7
450;1622151328;"We're closing our (virtual) doors for a full week in July 2021. 
 
It's one of the biggest in a series of steps we're taking to better support the mental health of our employees. 
 
The pandemic made us realize just how important our employees’ mental health is. So we’re making big moves to give them the support they need.

Discover all of our new employee mental wellness initiatives here:
http://ow.ly/T8Gs50EXcCA";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQGbZJ0zGPP3jw/feedshare-shrink_800/0/1622151328091?e=1625097600&v=beta&t=LtFPSOXSyKd_xkRM9ghGNMj6pmFPI9B_IIaURWeOg0E;https://www.linkedin.com/feed/update/urn:li:activity:6803795804864823296;81;3100;184
451;1623593405;"The rate of social media users is growing fast and showing no signs of slowing. 
Discover the latest digital trends in our new #Digital2021 report 🤓";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLIIz.png;https://www.linkedin.com/feed/update/urn:li:activity:6809844316547223553;0;39;6
452;1623343159;"Inclusivity on social media is an incredibly important topic, but also challenging to navigate for many brands‼️

To celebrate #pridemonth, Pride at Work Canada / Fierté au travail Canada's very own Manager of Programs, Jade Pichette (they/them), is sharing their tips on how you can create an #inclusive brand on social—especially for the LGBTQ2+ community 🏳️‍🌈

Press play to hear expert tips from Jade on 👇

1. Why it’s important for brands to be inclusive
2. When brands should take a stance (or step back)
3. How brands can make their channels more inclusive for the LGBTQ2+ community 
4. What marketers should understand about LGBTQ2+ inclusivity";MEDIA_VIDEO - https://dms.licdn.com/playlist/C5605AQFuxfIbS--69g/mp4-720p-30fp-crf28/0/1623343541947?e=1623445200&v=beta&t=mHr_zmMnwDMp9Rjl3KxFqqli-lZ1gMceLHIdfYNHRJ4;https://www.linkedin.com/feed/update/urn:li:ugcPost:6808794707158798336;0;11;2
453;1623359512;"Inclusivity on social media is an incredibly important topic but also challenging to navigate for many brands

To celebrate #pridemonth, Pride at Work Canada / Fierté au travail Canada's very own Manager of Programs, Jade Pichette (they/them), is sharing their tips on how you can create an #inclusive brand on social—especially for the LGBTQ2+ community 🏳️‍🌈

Press play to hear expert tips from Jade on👇

1. Why it’s important for brands to be inclusive

2. When brands should take a stance (or step back)

3. How brands can make their channels more inclusive for the LGBTQ2+ community

4. What marketers should understand about LGBTQ2+ inclusivity";MEDIA_VIDEO - https://dms.licdn.com/playlist/C4D05AQEwwamXvpfBcg/mp4-720p-30fp-crf28/0/1623359497716?e=1623531600&v=beta&t=FH38_ZfC8TdKMcGYff_LNlkwwzTT4qHXvMldLh0CP1g;https://www.linkedin.com/feed/update/urn:li:ugcPost:6808863297174032384;2;19;6
454;1623773718;264 captions to blow minds on Instagram  🤯;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/06/Instagram-captions.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6810600602968707072;0;63;10
455;1623766518;"Return to travel has begun (finally)! Is your marketing team ready? 

Join our webinar with TINT (tintup.com) where we will reveal the emerging trends on social and UGC in travel, tourism and hospitality and how to put them to practice ✈️  ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLPJv.png;https://www.linkedin.com/feed/update/urn:li:activity:6810570404504186880;0;9;0
456;1623678606;It's not too late to join us for tomorrow's #LinkedInLive! Join us as we discuss the future of social customer care 🙌 ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLLxN.png;https://www.linkedin.com/feed/update/urn:li:activity:6810201673055784960;1;6;0
457;1623597903;Social media pros, we've got your back 👊;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLISl.png;https://www.linkedin.com/feed/update/urn:li:activity:6809863180957949952;2;64;9
458;1623510092;Here's how to get 3.1x more engagement with Instagram carousels.;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/11/Instagram-carousel_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6809494875285917696;1;79;10
459;1623435008;"Who are the top brands that stole our hearts in 2021 and how to become one? 

Join social experts from Hootsuite, Talkwalker and HubSpot as they discuss how you can build real emotional connections with customers with the help of social listening, analytics, and engagement.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLEMQ.png;https://www.linkedin.com/feed/update/urn:li:activity:6809179948717371392;0;17;1
460;1623350711;"Return to travel has begun (finally)! Is your marketing team ready? 

Join our webinar with TINT (tintup.com) where we will reveal the emerging trends on social and UGC in travel, tourism and hospitality and how to put them to practice ✈️  ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLB3C.png;https://www.linkedin.com/feed/update/urn:li:activity:6808826382500679680;1;8;1
461;1623340510;"Insights should be at the heart of every strategy.
Get the data you need to stay ahead of your competition 👍 ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLArn.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6808783595881291776;0;21;3
462;1623425439;"Digitally mature organisations bring together marketing and customer service in a seamless interaction with their audiences.

Join us for a #LinkedInLive as we talk about how customer care has now become a priority.. ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLEfh.png;https://www.linkedin.com/feed/update/urn:li:activity:6809139816274522112;0;5;0
463;1623417110;Great to see LinkedIn’s support of #GarethSouthgate and the inclusive leadership that he’s displayed this week. Empathy, compassion and humility are what it takes to be a great #leader today. #DearGareth 🏴󠁧󠁢󠁥󠁮󠁧󠁿;;https://www.linkedin.com/feed/update/urn:li:activity:6809104881769689088;1;5;0
464;1624288514;"With 45% of customers looking to digital to contact a brand, it's clear social messaging is the future of customer care.

Here's how to get it right.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NM9zb.png;https://www.linkedin.com/feed/update/urn:li:activity:6812759812598829057;0;20;1
465;1623680407;With Facebook discontinuing Facebook Analytics at the end of June, where should you head to get your insights? 🤔;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/01/facebook-analytics.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6810209228897316864;4;146;26
466;1623688808;Discover how brands can build a stellar online reputation in our latest guide in collaboration with our reputation management partner ReviewTrackers. ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLMlj.png;https://www.linkedin.com/feed/update/urn:li:activity:6810244462204334080;1;22;4
467;1623420916;There's never a bad time for a fresh Twitter handle look 😎 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/06/change-twitter-handle.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6809120842673475584;0;5;1
468;1623335707;Looking to add some extra credibility to your brands social channels? Twitter have just launched their new verification process. Here's how to apply for the famous blue tick. ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/08/get-verified-on-twitter.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6808763451759038465;0;9;1
469;1624374144;Instagram recently launched analytics for Instagram Live! Discover how to use your performance data to drive your strategy 👌 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/06/Instagram-Live-analytics.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6813118970388979712;1;50;6
470;1624368662;Catch Hootsuite's Iain Beable and Dominique Elsey at this year's #BaMLive with the IABM on Thursday as they hit the stage to discuss the latest in social media trends and how you can make the most of them.;;https://www.linkedin.com/feed/update/urn:li:activity:6813095979059937281;0;4;0
471;1624022115;"Brands with unhappy customers don’t last long. 
This is why measuring and reporting on customer satisfaction (CSAT) is a must. ";MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/06/Social-Messaging-Key-CSAT-1080x1080-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6811642455688134656;0;9;2
472;1623939011;"📣  Calling all small business owners, this one's for you. 
";MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/12/social-media-for-small-business.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6811293891082493952;0;54;5
473;1623944130;"Are you using Instagram to its full potential?

This week Hootsuite experts Iain Beable and Mark Wakelin ran a live workshop covering all you need to know about creating a successful Instagram strategy. Check out the on-demand video to catch up on how to identify the right audience to learning about content tactics which actually work 🙌";MEDIA_PHOTO - https://www.brighttalk.com/communication/489564/preview_1622697991.png;https://www.linkedin.com/feed/update/urn:li:activity:6811315361913286657;1;25;4
474;1623881794;"Big news for our #MakeoverMySocial contest! 

Our judges Arlene Dickinson, Steve Strauss, Maneet Ahuja, Gabrielle Bienasz are busy deliberating on who should win The Very Big Social Makeover contest 🤔

Check out what they have to say: http://ow.ly/qg4250Fc3yv 

And tune in tomorrow at 12 PM PST on Instagram Live to find out who the winner is!";MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/201178974_798463010814462_1770427573418264151_n.jpg?tp=1&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=wvYwC5W-hoQAX9w74Z6&edm=ADECaisBAAAA&ccb=7-4&oh=4c36acf1b82cf096d6352b316e2c545e&oe=60CC7C8D&_nc_sid=ca78b6;https://www.linkedin.com/feed/update/urn:li:activity:6811053907985371136;2;16;0
475;1623860371;"🚨The finalists are in for The Very Big Social Makeover contest! 

Head to our Instagram account to check them out: http://ow.ly/X3ij50FbNsS #MakeoverMySocial";MEDIA_VIDEO - https://dms.licdn.com/playlist/C5605AQHdRdFf0rOKpw/mp4-720p-30fp-crf28/0/1623860359491?e=1623974400&v=beta&t=HSbf8NxITC4AnwCcUH9EOLa6r7hPwpcaRu4B9aOrCK4;https://www.linkedin.com/feed/update/urn:li:ugcPost:6810964049380163584;1;19;4
476;1623867007;Let’s talk about the serious stuff 🐶  ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/03/Dogs-of-Instagram.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6810991883570020352;1;12;1
477;1623856210;"🤔  How can I create a successful social media campaign?

We’re here to finally answer the question that’s been on every social marketers mind. Our newly released ebook covers how to:

👂  Conduct social listening for audience insights
📱  Select the best channels for your viewers
🔍  Leverage data to reveal business opportunities

Grab your free copy!";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NLTY1.png;https://www.linkedin.com/feed/update/urn:li:activity:6810946600815460352;1;49;3
478;1624202111;"This #WorldRefugeeDay, we are proud to be joining forces with Witness Change and to provide our tools to support 1000 Dreams, a storytelling project that seeks to change the narrative of the refugee experience. 

“Refugees are often depicted through an outside lens in society,” said Robin Hammond, Founder of Witness Change. “At times they are depicted as threats to the land where they’ve settled, and in other instances, as victims. It’s not that simple, so it was our goal to help change that narrative by telling the stories from the more complex perspectives of the refugees themselves.”

Read their powerful stories: http://ow.ly/EiF150FdDKL

See behind the scenes: http://ow.ly/EuSK50FdDKK";MEDIA_PHOTO - https://i.ytimg.com/vi/wa0RaoYzrYw/maxresdefault.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6812397411470856192;1;15;0
479;1624111301;Ever wondered why your hashtags aren't getting the #love you hoped? Here's how to get them right.  ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/04/how-to-use-hashtags.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6812016529614475264;4;192;28
480;1624379149;"💡 Big Tips for Small Business: Part 1:💡 
Just like you have a plan for your business, your social marketing needs a plan too.
Follow these foundational steps to make sure you're aligning to larger business needs. #MakeoverMySocial

1) Set social media goals and objectives—create goals that follow the SMART framework: http://ow.ly/k2Lv50Fg48d

2) Choose social metrics that matter and will demonstrate the impact to your business: http://ow.ly/PJJb50Fg48c

3) Conduct a social media audit to evaluate what you're currently doing on social and where you could improve: http://ow.ly/1fCi50Fg48f [FREE template inside]

For more FREE resources, check out our hub for small businesses: http://ow.ly/cUWO50Fg48e";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6813139964801486849;1;72;5
481;1624207506;You won’t believe how much your favourite creators are making on social...💰 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/06/make-money-on-instagram.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6812420040470728704;0;14;2
482;1624462509;Save time posting so you can spend time creating 📸  ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NMicl.png;https://www.linkedin.com/feed/update/urn:li:activity:6813489603228647424;0;20;1
483;1624455035;"Never stop learning!

Discover the latest trends in our updated #Digital2021 report 🤓";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NMht3.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6813458253830324224;0;29;4
484;1624390219;It's not too late to join us for our next workshop session tomorrow morning! Tune in discover how to measure your social activity and show the real value of social ROI 🙌  ;MEDIA_PHOTO - https://www.brighttalk.com/communication/492668/preview_1623072846.png;https://www.linkedin.com/feed/update/urn:li:activity:6813186394396209152;0;25;0
485;1623429910;Weekly reminder that social media managers aren't interns. We see you McDonald's social media team 🙌;MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQFKfrMNQgSQDg/feedshare-shrink_800/0/1623429910372?e=1626307200&v=beta&t=yqEUWKSP0UujKSBUwC8e0lNp8xQgQiWeDvUE_-UXxV8;https://www.linkedin.com/feed/update/urn:li:activity:6809158567099293696;29;835;40
486;1623428408;"À l'occasion de la 4ème édition de notre #baromètre sur les usages des médias sociaux en entreprise, nous organisons un webinar pour vous présenter les principaux résultats de notre étude.

🗓Prêts à faire le plein d'insights ? Rendez-vous le 15 juin. 

Inscrivez-vous ici 👉 http://ow.ly/LDyn50F7b9I";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQEOHo_f2sixcw/feedshare-shrink_1280/0/1623428410954?e=1626307200&v=beta&t=dN5PN3tp2caFqjQ5Adrrh78Eb6gxzPx_9Cc3yTzY-R0;https://www.linkedin.com/feed/update/urn:li:activity:6809152268919803904;0;1;1
487;1623304840;"Rendez-vous le 15 juin pour découvrir la 4ème édition du Baromètre Hootsuite sur l’usage des médias sociaux en entreprise en 2021. 🤳

Les principales données du baromètre vous seront présentées lors d'un webinar avec Visionary Marketing ! 

Inscriptions 👉http://ow.ly/3x0K50F5AEO";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQE4AHKHBfy_lg/feedshare-shrink_1280/0/1623304842326?e=1626307200&v=beta&t=lz6W7pFj9INGjWQkcdaIf_y6do2_wr9nyzddB3aaUj8;https://www.linkedin.com/feed/update/urn:li:activity:6808633984382324736;2;6;0
488;1624293605;"It's not too late to join us for Wednesday's webinar. 
Discover how social customer care can revolutionize your brand advocacy 👍   http://ow.ly/q3pt50Ff0We";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQGcnL3fRt7Sig/feedshare-shrink_1280/0/1624293605834?e=1627516800&v=beta&t=z8koOKgJmW_D9oDiPusFALRuJxTToM4QESxc4M-y4Ko;https://www.linkedin.com/feed/update/urn:li:activity:6812781168476479488;0;8;0
489;1624037428;"#Smallbusinesses, we still got you! Over the next 3 weeks we'll be giving you our Big Tips for Small Business packed full of resources to help you transform on social. Follow along to get all the tips and tricks to give yourself a social media makeover. 

Get started by checking out The Small Business Playbook for Small Business: http://ow.ly/ecI150FdjaN #MakeoverMySocial";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQEbYkc79FKo5Q/feedshare-shrink_800/0/1624037428141?e=1626912000&v=beta&t=zraExn8S3kOD9-1mC6bc10L5-QewFRo96hD63qfP_5s;https://www.linkedin.com/feed/update/urn:li:activity:6811706681416921088;3;168;11
490;1624032319;"With 64% of people preferring to message rather than call a business, social customer care has never been more important. 

Join us for our latest webinar as we discuss how customer care can be a key part of your social strategy.  http://ow.ly/3WzB50F30qn";MEDIA_PHOTO - https://media-exp3.licdn.com/dms/image/C5622AQE014XmVDbhcQ/feedshare-shrink_1280/0/1624032319062?e=1626912000&v=beta&t=LRHCeljr92k99R0Tsc58eI6CQvlTly7zHb-ydZafREU;https://www.linkedin.com/feed/update/urn:li:activity:6811685252218662912;2;17;1
